timestamp,TASK_CLICK_NUMBER,fullEvent,id,task,event,context,subcontext,attr,station,environment,element,lx,ly,vis_id,value,vis-id,time,time_shift
2023-03-10 19:09:33.732,1.0,Open: 260,0,1,select_station,,,,260,ar,,,,,,,0.0,
2023-03-10 19:09:35.606,2.0,PersonalInfo/GeneralStationInfo/Buttons/CycleTimesButton,0,1,show_cycle,personal,,,,ar,,,,,,,1.874000072479248,1.874000072479248
2023-03-10 19:09:37.340,3.0,PersonalInfo/CycleTimesMain/TitleBar/Buttons/BackButton,0,1,back,personal,cycle_time_main,,,ar,,,,,,,3.607999801635742,1.7339997291564941
2023-03-10 19:09:40.271,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,0,2,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 19:09:42.119,2.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,0,2,show_kpi,personal,,,,ar,,,,,,,1.8479998111724854,1.8479998111724854
2023-03-10 19:09:45.505,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,0,3,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 19:09:47.392,2.0,HandMenu/LineMonitoringMenu/FilterButton,0,3,show_filters,,,,,ar,,,,,,,1.8870000839233398,1.8870000839233398
2023-03-10 19:09:48.245,3.0,HandMenu/LineMonitoringMenu/FilterButtonCollection/BottleneckButton,0,3,bottleneck,handmenu,,,,ar,,,,,,,2.740000009536743,0.8529999256134033
2023-03-10 19:09:53.687,4.0,PersonalInfo/KPIsMain/TitleBar/Buttons/CloseButton,0,3,close,personal,kpi_main,,,ar,,,,,,,8.182000160217285,5.442000150680542
2023-03-10 19:09:58.024,5.0,HandMenu/LineMonitoringMenu/CancelFilteringButton,0,3,cancel_filter,handmenu,,,,ar,,,,,,,12.519000053405762,4.336999893188477
2023-03-10 19:10:00.085,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,0,4,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 19:10:02.625,2.0,HandMenu/LineMonitoringMenu/FilterButton,0,4,show_filters,,,,,ar,,,,,,,2.5399999618530273,2.5399999618530273
2023-03-10 19:10:03.301,3.0,HandMenu/LineMonitoringMenu/FilterButtonCollection/AllButton,0,4,all,handmenu,,,,ar,,,,,,,3.2159998416900635,0.6759998798370361
2023-03-10 19:10:03.939,4.0,HandMenu/LineMonitoringMenu/CancelFilteringButton,0,4,cancel_filter,handmenu,,,,ar,,,,,,,3.8540000915527344,0.6380002498626709
2023-03-10 19:10:04.948,5.0,Open: 290,0,4,select_station,,,,290,ar,,,,,,,4.86299991607666,1.0089998245239258
2023-03-10 19:10:06.409,6.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,0,4,show_kpi,personal,,,,ar,,,,,,,6.323999881744385,1.4609999656677246
2023-03-10 19:10:06.993,7.0,PersonalInfo/KPIsMain/Buttons/OEEButton,0,4,select_attr,,,oee,,ar,,,,,,,6.9079999923706055,0.5840001106262207
2023-03-10 19:10:08.184,8.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,0,4,set_slider,,,,,ar,,,,,,,8.098999977111816,1.190999984741211
2023-03-10 19:10:09.541,9.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,0,4,set_slider,,,,,ar,,,,,,,9.455999851226807,1.3569998741149902
2023-03-10 19:10:09.801,10.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,0,4,set_slider,,,,,ar,,,,,,,9.715999841690063,0.25999999046325684
2023-03-10 19:10:10.434,11.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,0,4,set_slider,,,,,ar,,,,,,,10.348999738693237,0.6329998970031738
2023-03-10 19:10:12.217,12.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,0,4,set_slider,,,,,ar,,,,,,,12.131999969482422,1.7830002307891846
2023-03-10 19:10:13.519,13.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,0,4,set_slider,,,,,ar,,,,,,,13.434000015258789,1.3020000457763672
2023-03-10 19:10:15.971,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,0,5,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 19:10:18.145,2.0,PersonalInfo/KPIsSpecific/TitleBar/Buttons/BackButton,0,5,back,personal,kpi_specific,,,ar,,,,,,,2.1740000247955322,2.1740000247955322
2023-03-10 19:10:18.848,3.0,PersonalInfo/KPIsMain/Buttons/PartCountButton,0,5,select_attr,,,partCount,,ar,,,,,,,2.877000093460083,0.7030000686645508
2023-03-10 19:10:21.400,4.0,Open: 260,0,5,select_station,,,,260,ar,,,,,,,5.42900013923645,2.552000045776367
2023-03-10 19:10:22.545,5.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,0,5,show_kpi,personal,,,,ar,,,,,,,6.573999881744385,1.1449997425079346
2023-03-10 19:10:23.029,6.0,PersonalInfo/KPIsMain/Buttons/PartCountButton,0,5,select_attr,,,partCount,,ar,,,,,,,7.058000087738037,0.48400020599365234
2023-03-10 19:10:26.368,7.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,0,5,set_slider,,,,,ar,,,,,,,10.397000074386597,3.3389999866485596
2023-03-10 19:10:31.275,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,0,6,finish_task,,,,,ar,,,,,,,1678475431.275,
2023-03-10 17:18:37.697,1.0,Open: 260,1,1,select_station,,,,260,ar,,,,,,,0.0,
2023-03-10 17:18:43.210,2.0,PersonalInfo/GeneralStationInfo/Buttons/CycleTimesButton,1,1,show_cycle,personal,,,,ar,,,,,,,5.512999773025513,5.512999773025513
2023-03-10 17:19:20.401,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,1,2,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 17:19:31.517,2.0,PersonalInfo/CycleTimesMain/TitleBar/Buttons/BackButton,1,2,back,personal,cycle_time_main,,,ar,,,,,,,11.115999937057495,11.115999937057495
2023-03-10 17:19:33.175,3.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,1,2,show_kpi,personal,,,,ar,,,,,,,12.7739999294281,1.6579999923706055
2023-03-10 17:19:52.694,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,1,3,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 17:19:58.858,2.0,PersonalInfo/KPIsMain/TitleBar/Buttons/BackButton,1,3,back,personal,kpi_main,,,ar,,,,,,,6.163999557495117,6.163999557495117
2023-03-10 17:20:12.436,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,1,4,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 17:20:37.114,2.0,Open: 290,1,4,select_station,,,,290,ar,,,,,,,24.67799973487854,24.67799973487854
2023-03-10 17:21:05.403,3.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,1,4,show_kpi,personal,,,,ar,,,,,,,52.967000007629395,28.289000272750854
2023-03-10 17:21:11.733,4.0,PersonalInfo/KPIsMain/Buttons/OEEButton,1,4,select_attr,,,oee,,ar,,,,,,,59.29699993133545,6.329999923706055
2023-03-10 17:21:21.428,5.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,1,4,set_slider,,,,,ar,,,,,,,68.99199986457825,9.694999933242798
2023-03-10 17:21:33.181,6.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,1,4,set_slider,,,,,ar,,,,,,,80.74499988555908,11.753000020980835
2023-03-10 17:21:45.728,7.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,1,4,set_slider,,,,,ar,,,,,,,93.29199981689453,12.54699993133545
2023-03-10 17:22:04.829,8.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,1,4,set_slider,,,,,ar,,,,,,,112.39299988746643,19.1010000705719
2023-03-10 17:22:08.365,9.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,1,4,set_slider,,,,,ar,,,,,,,115.92899990081787,3.5360000133514404
2023-03-10 17:22:13.034,10.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,1,4,set_slider,,,,,ar,,,,,,,120.59799981117249,4.668999910354614
2023-03-10 17:22:40.052,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,1,5,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 17:22:52.953,2.0,PersonalInfo/KPIsSpecific/TitleBar/Buttons/BackButton,1,5,back,personal,kpi_specific,,,ar,,,,,,,12.900999784469604,12.900999784469604
2023-03-10 17:22:54.124,3.0,PersonalInfo/KPIsMain/TitleBar/Buttons/BackButton,1,5,back,personal,kpi_main,,,ar,,,,,,,14.07200002670288,1.1710002422332764
2023-03-10 17:23:02.968,4.0,Open: 260,1,5,select_station,,,,260,ar,,,,,,,22.91599988937378,8.843999862670898
2023-03-10 17:23:27.616,5.0,Open: 270,1,5,select_station,,,,270,ar,,,,,,,47.56399989128113,24.64800000190735
2023-03-10 17:23:32.439,6.0,Open: 260,1,5,select_station,,,,260,ar,,,,,,,52.38700008392334,4.823000192642212
2023-03-10 17:23:40.899,7.0,PersonalInfo/GeneralStationInfo/Buttons/CycleTimesButton,1,5,show_cycle,personal,,,,ar,,,,,,,60.84700012207031,8.460000038146973
2023-03-10 17:23:43.436,8.0,PersonalInfo/CycleTimesMain/TitleBar/Buttons/BackButton,1,5,back,personal,cycle_time_main,,,ar,,,,,,,63.384000062942505,2.5369999408721924
2023-03-10 17:23:44.205,9.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,1,5,show_kpi,personal,,,,ar,,,,,,,64.15299987792969,0.7689998149871826
2023-03-10 17:23:47.489,10.0,PersonalInfo/KPIsMain/Buttons/PartCountButton,1,5,select_attr,,,partCount,,ar,,,,,,,67.43699979782104,3.2839999198913574
2023-03-10 17:23:53.352,11.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,1,5,set_slider,,,,,ar,,,,,,,73.29999995231628,5.863000154495239
2023-03-10 17:24:23.719,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,1,6,finish_task,,,,,ar,,,,,,,1678469063.719,
2023-03-10 17:30:46.691,1.0,Open: 260,2,1,select_station,,,,260,ar,,,,,,,0.0,
2023-03-10 17:30:51.041,2.0,PersonalInfo/GeneralStationInfo/Buttons/CycleTimesButton,2,1,show_cycle,personal,,,,ar,,,,,,,4.349999904632568,4.349999904632568
2023-03-10 17:31:07.471,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,2,2,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 17:31:28.580,2.0,PersonalInfo/CycleTimesMain/TitleBar/Buttons/CloseButton,2,2,close,personal,cycle_time_main,,,ar,,,,,,,21.108999967575073,21.108999967575073
2023-03-10 17:31:30.578,3.0,Open: 260,2,2,select_station,,,,260,ar,,,,,,,23.10699987411499,1.997999906539917
2023-03-10 17:31:32.334,4.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,2,2,show_kpi,personal,,,,ar,,,,,,,24.86300015449524,1.756000280380249
2023-03-10 17:32:02.294,5.0,PersonalInfo/KPIsMain/TitleBar/Buttons/CloseButton,2,2,close,personal,kpi_main,,,ar,,,,,,,54.82300019264221,29.960000038146973
2023-03-10 17:32:06.279,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,2,3,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 17:32:24.898,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,2,4,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 17:32:25.721,2.0,Open: 270,2,4,select_station,,,,270,ar,,,,,,,0.8230001926422119,0.8230001926422119
2023-03-10 17:32:48.121,3.0,Open: 290,2,4,select_station,,,,290,ar,,,,,,,23.223000288009644,22.40000009536743
2023-03-10 17:32:58.907,4.0,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,2,4,close,personal,,,,ar,,,,,,,34.009000301361084,10.78600001335144
2023-03-10 17:33:03.452,5.0,Open: 290,2,4,select_station,,,,290,ar,,,,,,,38.55400013923645,4.544999837875366
2023-03-10 17:33:10.831,6.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,2,4,show_kpi,personal,,,,ar,,,,,,,45.933000326156616,7.379000186920166
2023-03-10 17:33:17.700,7.0,PersonalInfo/KPIsMain/Buttons/OEEButton,2,4,select_attr,,,oee,,ar,,,,,,,52.802000284194946,6.86899995803833
2023-03-10 17:33:26.829,8.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,2,4,set_slider,,,,,ar,,,,,,,61.93100023269653,9.128999948501587
2023-03-10 17:33:33.824,9.0,Open: 290,2,4,select_station,,,,290,ar,,,,,,,68.92600011825562,6.994999885559082
2023-03-10 17:33:37.350,10.0,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,2,4,close,personal,,,,ar,,,,,,,72.45200037956238,3.5260002613067627
2023-03-10 17:33:40.643,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,2,5,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 17:33:50.676,2.0,Open: 290,2,5,select_station,,,,290,ar,,,,,,,10.032999992370605,10.032999992370605
2023-03-10 17:33:53.515,3.0,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,2,5,close,personal,,,,ar,,,,,,,12.871999979019165,2.8389999866485596
2023-03-10 17:33:56.576,4.0,Open: 260,2,5,select_station,,,,260,ar,,,,,,,15.932999849319458,3.060999870300293
2023-03-10 17:34:05.246,5.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,2,5,show_kpi,personal,,,,ar,,,,,,,24.602999925613403,8.670000076293945
2023-03-10 17:34:06.583,6.0,PersonalInfo/KPIsMain/Buttons/PartCountButton,2,5,select_attr,,,partCount,,ar,,,,,,,25.94000005722046,1.3370001316070557
2023-03-10 17:34:39.022,7.0,PersonalInfo/KPIsSpecific/TitleBar/Buttons/CloseButton,2,5,close,personal,kpi_specific,,,ar,,,,,,,58.37899994850159,32.43899989128113
2023-03-10 17:34:44.777,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,2,6,finish_task,,,,,ar,,,,,,,1678469684.777,
2023-03-10 09:52:17.844,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,3,2,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 09:52:32.191,2.0,Open: 260,3,2,select_station,,,,260,ar,,,,,,,14.346999883651733,14.346999883651733
2023-03-10 09:52:33.801,3.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,3,2,show_kpi,personal,,,,ar,,,,,,,15.956999778747559,1.6099998950958252
2023-03-10 09:52:46.026,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,3,3,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 09:53:01.945,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,3,4,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 09:53:09.397,2.0,Open: 290,3,4,select_station,,,,290,ar,,,,,,,7.45199990272522,7.45199990272522
2023-03-10 09:53:26.989,3.0,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,3,4,close,personal,,,,ar,,,,,,,25.043999910354614,17.592000007629395
2023-03-10 09:53:35.927,4.0,Open: 290,3,4,select_station,,,,290,ar,,,,,,,33.98200011253357,8.938000202178955
2023-03-10 09:53:46.894,5.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,3,4,show_kpi,personal,,,,ar,,,,,,,44.949000120162964,10.967000007629395
2023-03-10 09:53:48.801,6.0,PersonalInfo/KPIsMain/Buttons/OEEButton,3,4,select_attr,,,oee,,ar,,,,,,,46.85599994659424,1.9069998264312744
2023-03-10 09:53:52.339,7.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar,,,,,,,50.39400005340576,3.5380001068115234
2023-03-10 09:53:52.954,8.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar,,,,,,,51.008999824523926,0.6149997711181641
2023-03-10 09:53:53.168,9.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar,,,,,,,51.223000049591064,0.21400022506713867
2023-03-10 09:53:54.353,10.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar,,,,,,,52.407999992370605,1.184999942779541
2023-03-10 09:53:56.252,11.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar,,,,,,,54.307000160217285,1.8990001678466797
2023-03-10 09:53:58.940,12.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar,,,,,,,56.99500012397766,2.687999963760376
2023-03-10 09:54:03.106,13.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar,,,,,,,61.16100001335144,4.165999889373779
2023-03-10 09:54:08.170,14.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar,,,,,,,66.22499990463257,5.063999891281128
2023-03-10 09:54:42.287,15.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar,,,,,,,100.34200024604797,34.117000341415405
2023-03-10 09:54:44.204,16.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar,,,,,,,102.2590000629425,1.9169998168945312
2023-03-10 09:54:45.917,17.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,4,set_slider,,,,,ar,,,,,,,103.97199988365173,1.7129998207092285
2023-03-10 09:55:09.751,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,3,5,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 09:55:38.107,2.0,PersonalInfo/KPIsSpecific/TitleBar/Buttons/CloseButton,3,5,close,personal,kpi_specific,,,ar,,,,,,,28.35599994659424,28.35599994659424
2023-03-10 09:55:43.406,3.0,Open: 260,3,5,select_station,,,,260,ar,,,,,,,33.65499997138977,5.299000024795532
2023-03-10 09:55:47.595,4.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,3,5,show_kpi,personal,,,,ar,,,,,,,37.8439998626709,4.188999891281128
2023-03-10 09:55:48.480,5.0,PersonalInfo/KPIsMain/Buttons/PartCountButton,3,5,select_attr,,,partCount,,ar,,,,,,,38.728999853134155,0.8849999904632568
2023-03-10 09:55:54.871,6.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,5,set_slider,,,,,ar,,,,,,,45.11999988555908,6.391000032424927
2023-03-10 09:55:57.487,7.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,3,5,set_slider,,,,,ar,,,,,,,47.73599982261658,2.615999937057495
2023-03-10 09:56:17.357,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,3,6,finish_task,,,,,ar,,,,,,,1678442177.3569999,
2023-03-10 09:56:19.938,2.0,PersonalInfo/KPIsSpecific/TitleBar/Buttons/CloseButton,3,6,close,personal,kpi_specific,,,ar,,,,,,,1678442179.938,
2023-03-10 09:57:05.226,3.0,Open: 290,3,6,select_station,,,,290,ar,,,,,,,1678442225.2259998,
2023-03-10 09:57:11.357,4.0,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,3,6,close,personal,,,,ar,,,,,,,1678442231.3569999,
2023-03-10 09:57:13.963,5.0,Open: 260,3,6,select_station,,,,260,ar,,,,,,,1678442233.963,
2023-03-10 09:57:22.808,6.0,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,3,6,close,personal,,,,ar,,,,,,,1678442242.808,
2023-03-10 09:57:26.805,7.0,Open: 260,3,6,select_station,,,,260,ar,,,,,,,1678442246.8049998,
2023-03-10 09:57:34.472,8.0,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,3,6,close,personal,,,,ar,,,,,,,1678442254.472,
2023-03-10 09:57:48.339,9.0,Open: 260,3,6,select_station,,,,260,ar,,,,,,,1678442268.339,
2023-03-10 09:57:58.290,10.0,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,3,6,close,personal,,,,ar,,,,,,,1678442278.29,
2023-03-10 09:58:01.105,11.0,Open: 260,3,6,select_station,,,,260,ar,,,,,,,1678442281.105,
2023-03-10 11:42:37.975,1.0,Open: 260,4,1,select_station,,,,260,ar,,,,,,,0.0,
2023-03-10 11:42:39.811,2.0,PersonalInfo/GeneralStationInfo/Buttons/CycleTimesButton,4,1,show_cycle,personal,,,,ar,,,,,,,1.8359999656677246,1.8359999656677246
2023-03-10 11:42:43.086,3.0,PersonalInfo/CycleTimesMain/TitleBar/Buttons/BackButton,4,1,back,personal,cycle_time_main,,,ar,,,,,,,5.111000061035156,3.2750000953674316
2023-03-10 11:42:44.464,4.0,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,4,1,close,personal,,,,ar,,,,,,,6.488999843597412,1.3779997825622559
2023-03-10 11:42:50.166,5.0,Open: 270,4,1,select_station,,,,270,ar,,,,,,,12.190999984741211,5.702000141143799
2023-03-10 11:42:51.383,6.0,PersonalInfo/GeneralStationInfo/Buttons/CycleTimesButton,4,1,show_cycle,personal,,,,ar,,,,,,,13.407999992370605,1.2170000076293945
2023-03-10 11:42:58.909,7.0,PersonalInfo/CycleTimesMain/TitleBar/Buttons/CloseButton,4,1,close,personal,cycle_time_main,,,ar,,,,,,,20.93399977684021,7.5259997844696045
2023-03-10 11:43:01.250,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,4,2,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 11:43:10.038,2.0,Open: 260,4,2,select_station,,,,260,ar,,,,,,,8.788000345230103,8.788000345230103
2023-03-10 11:43:12.092,3.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,4,2,show_kpi,personal,,,,ar,,,,,,,10.842000246047974,2.053999900817871
2023-03-10 11:43:25.334,4.0,PersonalInfo/KPIsMain/TitleBar/Buttons/CloseButton,4,2,close,personal,kpi_main,,,ar,,,,,,,24.0840003490448,13.242000102996826
2023-03-10 11:43:31.817,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,4,3,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 11:43:44.135,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,4,4,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 11:43:55.194,2.0,HandMenu/LineMonitoringMenu/FilterButton,4,4,show_filters,,,,,ar,,,,,,,11.05899977684021,11.05899977684021
2023-03-10 11:44:01.332,3.0,HandMenu/LineMonitoringMenu/FilterButtonCollection/KPIsButton,4,4,show_kpi,handmenu,,,,ar,,,,,,,17.19700002670288,6.138000249862671
2023-03-10 11:44:06.134,4.0,Open: 290,4,4,select_station,,,,290,ar,,,,,,,21.999000072479248,4.802000045776367
2023-03-10 11:44:09.313,5.0,PersonalInfo/KPIsMain/Buttons/OEEButton,4,4,select_attr,,,oee,,ar,,,,,,,25.17799997329712,3.178999900817871
2023-03-10 11:44:15.733,6.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,4,4,set_slider,,,,,ar,,,,,,,31.598000049591064,6.420000076293945
2023-03-10 11:44:28.674,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,4,5,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 11:44:38.818,2.0,PersonalInfo/KPIsSpecific/TitleBar/Buttons/CloseButton,4,5,close,personal,kpi_specific,,,ar,,,,,,,10.144000053405762,10.144000053405762
2023-03-10 11:44:41.469,3.0,Open: 260,4,5,select_station,,,,260,ar,,,,,,,12.795000076293945,2.6510000228881836
2023-03-10 11:44:41.512,4.0,Open: 260,4,5,select_station,,,,260,ar,,,,,,,12.838000297546387,0.043000221252441406
2023-03-10 11:44:41.559,5.0,Open: 260,4,5,select_station,,,,260,ar,,,,,,,12.885000228881836,0.04699993133544922
2023-03-10 11:44:48.938,6.0,PersonalInfo/KPIsMain/Buttons/PartCountButton,4,5,select_attr,,,partCount,,ar,,,,,,,20.264000177383423,7.378999948501587
2023-03-10 11:44:55.710,7.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,4,5,set_slider,,,,,ar,,,,,,,27.03600025177002,6.772000074386597
2023-03-10 11:45:13.168,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,4,6,finish_task,,,,,ar,,,,,,,1678448713.168,
2023-03-10 11:45:14.975,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,4,7,finish_task,,,,,ar,,,,,,,1678448714.9750001,
2023-03-10 11:45:17.049,2.0,HandMenu/LineMonitoringMenu/FilterButtonCollection/AllButton,4,7,all,handmenu,,,,ar,,,,,,,1678448717.049,
2023-03-10 11:45:26.373,3.0,HandMenu/LineMonitoringMenu/FilterButtonCollection/BottleneckButton,4,7,bottleneck,handmenu,,,,ar,,,,,,,1678448726.373,
2023-03-10 11:46:13.868,4.0,PersonalInfo/KPIsSpecific/TitleBar/Buttons/CloseButton,4,7,close,personal,kpi_specific,,,ar,,,,,,,1678448773.868,
2023-03-10 11:46:20.855,5.0,HandMenu/LineMonitoringMenu/FilterButtonCollection/BottleneckButton,4,7,bottleneck,handmenu,,,,ar,,,,,,,1678448780.855,
2023-03-10 11:46:23.139,6.0,HandMenu/LineMonitoringMenu/FilterButtonCollection/BottleneckButton,4,7,bottleneck,handmenu,,,,ar,,,,,,,1678448783.1390002,
2023-03-10 11:46:32.078,7.0,HandMenu/LineMonitoringMenu/FilterButtonCollection/CycleTimeButton,4,7,,,,,,ar,,,,,,,1678448792.078,
2023-03-10 11:46:39.722,8.0,HandMenu/LineMonitoringMenu/FilterButtonCollection/KPIsButton,4,7,show_kpi,handmenu,,,,ar,,,,,,,1678448799.722,
2023-03-10 11:46:46.828,9.0,HandMenu/LineMonitoringMenu/FilterButtonCollection/CycleTimeButton,4,7,,,,,,ar,,,,,,,1678448806.828,
2023-03-10 11:46:48.860,10.0,HandMenu/LineMonitoringMenu/FilterButtonCollection/KPIsButton,4,7,show_kpi,handmenu,,,,ar,,,,,,,1678448808.86,
2023-03-10 11:46:51.220,11.0,HandMenu/LineMonitoringMenu/FilterButtonCollection/CycleTimeButton,4,7,,,,,,ar,,,,,,,1678448811.22,
2023-03-10 11:46:51.856,12.0,Open: 270,4,7,select_station,,,,270,ar,,,,,,,1678448811.856,
2023-03-10 11:46:54.562,13.0,PersonalInfo/CycleTimesMain/TitleBar/Buttons/CloseButton,4,7,close,personal,cycle_time_main,,,ar,,,,,,,1678448814.5619998,
2023-03-10 11:46:55.114,14.0,Open: 270,4,7,select_station,,,,270,ar,,,,,,,1678448815.1139998,
2023-03-10 11:46:56.752,15.0,HandMenu/LineMonitoringMenu/OverviewButton,4,7,overview,,,,,ar,,,,,,,1678448816.752,
2023-03-10 11:47:03.643,16.0,PersonalInfo/StationsOverview/TitleBar/Buttons/FollowMeButton,4,7,followme,,,,,ar,,,,,,,1678448823.6430001,
2023-03-10 11:47:09.440,17.0,HandMenu/LineMonitoringMenu/BackButton,4,7,back,handmenu,,,,ar,,,,,,,1678448829.44,
